Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2030,Y2050
99,Iceland,6505,Food Household Consumption,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0221,0.0199,0.0177,0.017,0.0181,0.0182,0.0196,0.0218,0.02,0.0202,0.0196,0.0206,0.0247,0.023,0.0276,0.0251,0.0229,0.0302,0.0298,0.0283,0.0286,0.0268,0.0278,0.0269,0.0286,0.0293,0.0308,0.0298,0.0347,0.0334,0.0347,0.0351,,
99,Iceland,6505,Food Household Consumption,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2115,0.1957,0.1711,0.1444,0.1525,0.1455,0.1499,0.1404,0.1334,0.1303,0.1287,0.1481,0.1322,0.1297,0.1323,0.1311,0.1565,0.1596,0.1583,0.1544,0.1589,0.1413,0.1394,0.1443,0.1349,0.1237,0.117,0.1152,0.1087,0.087,0.0909,0.0921,,
99,Iceland,6505,Food Household Consumption,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8295,0.6531,1.0621,1.0373,1.0472,1.0347,0.9916,1.7524,1.7327,1.0223,1.0043,1.0269,1.0238,1.0369,1.0439,1.0636,1.0816,1.1926,1.8911,1.0933,1.1321,1.0887,1.0512,1.0795,1.0465,1.7726,1.0707,1.0182,1.0607,1.1019,1.0789,1.0455,,
99,Iceland,6815,Food Transport,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173,0.0179,0.0174,0.0173,0.0178,0.0175,0.0199,0.0172,0.0181,0.0185,0.0184,0.0185,0.0186,0.0187,0.0193,0.0193,0.0217,0.0219,0.0212,0.0211,0.0201,0.0195,0.0188,0.0187,0.0183,0.019,0.0202,0.0203,0.02,0.019,0.016,0.0171,,
99,Iceland,6815,Food Transport,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062,0.0063,0.0062,0.0062,0.0064,0.0062,0.007,0.006,0.0063,0.0065,0.0065,0.0066,0.0066,0.0066,0.007,0.007,0.0084,0.0087,0.0084,0.0083,0.0079,0.0077,0.0075,0.0075,0.0074,0.0079,0.0086,0.0088,0.0089,0.0087,0.0075,0.008,,
99,Iceland,6815,Food Transport,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4567,66.8427,66.8084,66.8116,70.0475,64.2706,71.6017,61.5271,64.008,67.428,66.5276,67.8601,68.2864,68.6397,73.6396,73.6398,96.6182,104.5524,98.1463,95.919,91.0758,89.7605,88.2445,89.4891,87.5141,97.9538,107.2981,113.7756,118.1306,116.9106,102.2522,109.135,,
99,Iceland,6815,Food Transport,717815,Emissions (CO2eq) from F-gases (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2671,5.9453,6.0209,0.8287,1.1089,1.9807,7.4187,11.7886,18.511,26.6809,30.2475,26.61,32.355,28.0006,30.3616,30.8902,29.261,21.708,29.9377,37.305,60.3225,75.4474,80.2597,92.3716,96.8822,105.5767,120.6944,102.6371,72.8841,110.1629,106.6523,103.2801,,
99,Iceland,6815,Food Transport,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4834,0.5,0.4879,0.4855,0.4972,0.4889,0.557,0.4819,0.5064,0.5192,0.514,0.5179,0.5219,0.5224,0.5401,0.5401,0.6082,0.6133,0.5938,0.5905,0.5634,0.5456,0.5266,0.524,0.5117,0.5323,0.5664,0.5682,0.5588,0.5332,0.4473,0.4801,,
99,Iceland,6815,Food Transport,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6345,1.682,1.6548,1.6537,1.6983,1.6425,1.8483,1.5985,1.6767,1.7311,1.7261,1.7415,1.7573,1.762,1.8418,1.8421,2.2238,2.294,2.2197,2.1886,2.0861,2.0306,1.98,1.9986,1.949,2.0994,2.2693,2.345,2.3686,2.3068,1.9847,2.1246,,
99,Iceland,6815,Food Transport,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8417,74.9701,74.9721,69.7795,73.3519,68.3827,81.4258,75.3961,84.702,96.3592,99.0153,96.7296,102.9206,98.9247,106.383,106.9121,128.7113,129.1677,130.8975,136.0032,154.0478,167.7841,171.0109,184.3833,186.857,206.1622,230.8283,219.3259,193.9421,229.9135,211.3365,215.0198,,
99,Iceland,6821,Energy,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3646,0.3694,0.3654,0.3693,0.386,0.376,0.4266,0.3607,0.3503,0.3352,0.3246,0.3089,0.3088,0.2982,0.3022,0.2979,0.3162,0.3538,0.3313,0.3115,0.3875,0.3444,0.3198,0.3705,0.3856,0.3896,0.28,0.2703,0.272,0.2835,0.2678,0.2577,,
99,Iceland,6821,Energy,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.0423,0.0416,0.042,0.0442,0.0422,0.0483,0.0466,0.0505,0.0531,0.0575,0.0564,0.0554,0.0544,0.0556,0.0539,0.0572,0.0585,0.0537,0.0509,0.0479,0.0455,0.0445,0.0493,0.0489,0.0513,0.0454,0.0471,0.0483,0.0492,0.0325,0.0331,,
99,Iceland,6821,Energy,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.3758,1785.9656,1838.633,2021.395,2039.1388,1988.9203,2248.2874,2120.2039,2126.0708,2109.6263,2243.165,2182.455,2277.7651,2259.3631,2311.9206,2281.5116,2356.78,2391.393,2235.625,2153.7959,2081.6611,1990.8617,1972.3996,2072.4889,2166.6386,2150.4867,2209.6463,2170.497,2311.0622,1991.2516,1350.1092,1350.9972,,
99,Iceland,6821,Energy,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2082,10.3419,10.2304,10.3408,10.8079,10.5277,11.9443,10.0992,9.8096,9.3851,9.0876,8.6483,8.6461,8.3486,8.4615,8.3409,8.8524,9.9069,9.2777,8.7221,10.85,9.6443,8.9541,10.373,10.7958,10.9096,7.8403,7.5674,7.6168,7.937,7.4993,7.217,,
99,Iceland,6821,Energy,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1391,11.1981,11.0339,11.1291,11.709,11.176,12.7913,12.3534,13.3713,14.0592,15.2429,14.9388,14.6873,14.4267,14.7263,14.291,15.1609,15.5066,14.2227,13.4757,12.6848,12.0556,11.7823,13.0751,12.9654,13.5903,12.0189,12.4688,12.7907,13.0408,8.6179,8.772,,
99,Iceland,6821,Energy,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.7231,1807.5056,1859.8973,2042.8648,2061.6557,2010.6239,2273.0229,2142.6564,2149.2517,2133.0706,2267.4955,2206.0422,2301.0984,2282.1384,2335.1084,2304.1435,2380.7933,2416.8065,2259.1254,2175.9937,2105.196,2012.5616,1993.136,2095.937,2190.3998,2174.9866,2229.5055,2190.5332,2331.4697,2012.2293,1366.2263,1366.9862,,
99,Iceland,6817,IPPU,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.0649,0.0589,0.0759,0.0745,0.0804,0.0811,0.079,0.0765,0.0801,0.0788,0.125,0.1347,0.1282,0.1317,0.1338,0.1272,0.1276,0.1204,0.1258,0.1272,0.1336,0.1466,0.139,0.1221,0.1351,0.1298,0.1297,0.13,0.1333,0.1422,0.1977,,
99,Iceland,6817,IPPU,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0637,0.0543,0.063,0.0626,0.0622,0.0527,0.0523,0.0339,0.0244,0.033,0.0495,0.0589,0.0591,0.0611,0.0613,0.0607,0.0661,0.0508,0.0652,0.0616,0.0625,0.0626,0.0627,0.0627,0.0628,0.0628,0.0629,0.063,0.0631,1.1889,0.7834,0.798,,
99,Iceland,6817,IPPU,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.9867,428.4721,407.6463,464.7043,464.9606,481.6116,490.917,523.055,618.8222,697.35,705.5504,867.926,945.8206,921.5611,948.2904,934.3546,1009.2754,1201.5579,1678.6773,1731.0901,1748.5756,1707.3607,1738.4837,1710.4372,1519.5702,1602.2649,1546.2374,1647.6027,1600.0396,1611.3132,1634.0498,1811.1098,,
99,Iceland,6817,IPPU,717815,Emissions (CO2eq) from F-gases (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.5158,1231.6251,136.4865,144.8054,152.4581,60.8838,68.9486,86.9901,144.3801,163.1707,171.649,158.0097,185.2241,182.8898,187.354,150.9235,182.5542,294.3212,297.829,270.7494,309.5309,327.291,306.4186,310.4265,282.8217,323.5455,316.3441,311.954,282.2821,324.5222,327.2483,330.6514,,
99,Iceland,6817,IPPU,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9869,1.8174,1.6486,2.125,2.0849,2.2507,2.2707,2.2107,2.1418,2.243,2.2068,3.499,3.7711,3.59,3.6869,3.7451,3.5628,3.5736,3.3703,3.5236,3.5605,3.7405,4.1048,3.8919,3.4174,3.7825,3.6342,3.6324,3.6389,3.7338,3.9812,5.5366,,
99,Iceland,6817,IPPU,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8846,14.4024,16.6862,16.5818,16.474,13.9786,13.8659,8.9808,6.4782,8.7446,13.1279,15.5981,15.6568,16.1912,16.2504,16.0736,17.5066,13.4596,17.2836,16.3312,16.5609,16.5895,16.609,16.6229,16.6362,16.6527,16.6734,16.697,16.7225,315.0637,207.6062,211.4643,,
99,Iceland,6817,IPPU,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.374,1676.317,562.4677,628.2165,635.9775,558.7247,576.0021,621.2367,771.8223,871.5083,892.5341,1045.0328,1150.4725,1124.232,1155.5817,1105.0968,1212.899,1512.9123,1997.1602,2021.6942,2078.2279,2054.9817,2065.6161,2041.3786,1822.4455,1946.2456,1882.889,1979.8861,1902.6831,2254.6329,2172.8855,2358.762,,
99,Iceland,6818,Waste,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95,6.87,7.01,7.41,7.78,8.13,8.29,8.44,8.66,8.92,9.14,9.41,9.45,9.53,9.81,11.7,11.5,10.7,10.4,9.59,9.65,8.95,8.27,8.35,8.36,8.96,9.03,9.09,9.51,8.15,9.17,9.2772,,
99,Iceland,6818,Waste,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,0.0228,0.0234,0.0235,0.0231,0.0223,0.0224,0.0235,0.0239,0.0238,0.0242,0.0242,0.0242,0.0249,0.0258,0.0266,0.0282,0.0301,0.0309,0.0319,0.0325,0.0322,0.0314,0.0329,0.0348,0.0356,0.0367,0.0372,0.0384,0.041,0.0421,0.0431,,
99,Iceland,6818,Waste,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,3.76,3.73,3.47,3.31,3.09,2.88,2.73,2.47,2.2,2.37,2.05,1.93,1.78,2.04,1.8,1.99,2.02,2,1.83,1.68,1.56,1.55,1.4,1.66,1.66,1.84,1.91,1.82,2.47,1.7,1.6804,,
99,Iceland,6818,Waste,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.6,192.36,196.28,207.48,217.84,227.64,232.12,236.32,242.48,249.76,255.92,263.48,264.6,266.84,274.68,327.6,322,299.6,291.2,268.52,270.2,250.6,231.56,233.8,234.08,250.88,252.84,254.52,266.28,228.2,256.76,259.7607,,
99,Iceland,6818,Waste,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9625,6.042,6.201,6.2275,6.1215,5.9095,5.936,6.2275,6.3335,6.307,6.413,6.413,6.413,6.5985,6.837,7.049,7.473,7.9765,8.1885,8.4535,8.6125,8.533,8.321,8.7185,9.222,9.434,9.7255,9.858,10.176,10.865,11.1565,11.4154,,
99,Iceland,6818,Waste,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3125,202.162,206.211,217.1775,227.2715,236.6395,240.936,245.2775,251.2835,258.267,264.703,271.943,272.943,275.2185,283.557,336.449,331.463,309.5965,301.3885,278.8035,280.4925,260.693,241.431,243.9185,244.962,261.974,264.4055,266.288,278.276,241.535,269.6165,272.8565,,
99,Iceland,6819,Other,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
99,Iceland,6819,Other,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475,0.0467,0.0468,0.0471,0.0508,0.0447,0.0512,0.0428,0.0411,0.039,0.0361,0.0356,0.0345,0.0331,0.0333,0.0315,0.038,0.0391,0.0363,0.0316,0.0296,0.0263,0.0244,0.0254,0.0252,0.0256,0.0263,0.0273,0.0265,0.023,0.0222,0.022,,
99,Iceland,6819,Other,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
99,Iceland,6819,Other,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
99,Iceland,6819,Other,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5875,12.3755,12.402,12.4815,13.462,11.8455,13.568,11.342,10.8915,10.335,9.5665,9.434,9.1425,8.7715,8.8245,8.3475,10.07,10.3615,9.6195,8.374,7.844,6.9695,6.466,6.731,6.678,6.784,6.9695,7.2345,7.0225,6.095,5.883,5.8304,,
99,Iceland,6819,Other,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5875,12.3755,12.402,12.4815,13.462,11.8455,13.568,11.342,10.8915,10.335,9.5665,9.434,9.1425,8.7715,8.8245,8.3475,10.07,10.3615,9.6195,8.374,7.844,6.9695,6.466,6.731,6.678,6.784,6.9695,7.2345,7.0225,6.095,5.883,5.8304,,
104,Ireland,5064,Crop Residues,7234,Direct emissions (N2O),kt,0.3239,0.3335,0.2972,0.2665,0.2719,0.2578,0.2872,0.316,0.3038,0.3022,0.3354,0.3005,0.2816,0.2997,0.2867,0.2723,0.379,0.3578,0.382,0.4112,0.4023,0.4275,0.39,0.4841,0.4094,0.3798,0.404,0.3967,0.3677,0.3759,0.3746,0.3854,0.315,0.3128,0.3444,0.4085,0.3702,0.3562,0.3787,0.4051,0.4055,0.3749,0.4029,0.467,0.3659,0.3883,0.3721,0.4564,0.3846,0.3795,0.4617,0.3932,0.4388,0.4748,0.4771,0.4219,0.4357,0.3305,0.4127,0.3457,0.4293,0.4117,0.4082
104,Ireland,5064,Crop Residues,7234,Direct emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3027,1.294,1.3233,1.0844,1.1834,1.265,1.3698,1.3298,1.2384,1.2842,1.2971,1.1594,1.0561,1.0368,1.223,0.9378,0.508,0.4939,0.7523,0.6879,0.6566,0.7226,0.6464,0.7522,0.7475,0.7688,0.7027,0.7397,0.6273,0.732,0.6551,,,
104,Ireland,5064,Crop Residues,7236,Indirect emissions (N2O),kt,0.0729,0.075,0.0669,0.06,0.0612,0.058,0.0646,0.0711,0.0683,0.068,0.0755,0.0676,0.0634,0.0674,0.0645,0.0613,0.0853,0.0805,0.086,0.0925,0.0905,0.0962,0.0877,0.1089,0.0921,0.0855,0.0909,0.0893,0.0827,0.0846,0.0843,0.0867,0.0709,0.0704,0.0775,0.0919,0.0833,0.0801,0.0852,0.0911,0.0912,0.0843,0.0907,0.1051,0.0823,0.0874,0.0837,0.1027,0.0865,0.0854,0.1039,0.0885,0.0987,0.1068,0.1073,0.0949,0.098,0.0744,0.0929,0.0778,0.0966,0.0926,0.0919
104,Ireland,5064,Crop Residues,7230,Emissions (N2O),kt,0.3967,0.4085,0.364,0.3265,0.3331,0.3158,0.3518,0.3871,0.3721,0.3702,0.4108,0.3682,0.345,0.3671,0.3512,0.3335,0.4643,0.4382,0.468,0.5037,0.4928,0.5237,0.4777,0.5931,0.5015,0.4653,0.4948,0.486,0.4504,0.4605,0.4588,0.4721,0.3859,0.3832,0.4219,0.5004,0.4535,0.4363,0.4639,0.4962,0.4967,0.4592,0.4936,0.5721,0.4482,0.4756,0.4559,0.5591,0.4711,0.4649,0.5655,0.4817,0.5375,0.5816,0.5844,0.5169,0.5337,0.4049,0.5056,0.4235,0.5259,0.5043,0.5001
104,Ireland,5064,Crop Residues,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3027,1.294,1.3233,1.0844,1.1834,1.265,1.3698,1.3298,1.2384,1.2842,1.2971,1.1594,1.0561,1.0368,1.223,0.9378,0.508,0.4939,0.7523,0.6879,0.6566,0.7226,0.6464,0.7522,0.7475,0.7688,0.7027,0.7397,0.6273,0.732,0.6551,,,
104,Ireland,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),kt,105.1255,108.2525,96.46,86.5225,88.2715,83.687,93.227,102.5815,98.6065,98.103,108.862,97.573,91.425,97.2815,93.068,88.3775,123.0395,116.123,124.02,133.4805,130.592,138.7805,126.5905,157.1715,132.8975,123.3045,131.122,128.79,119.356,122.0325,121.582,125.1065,102.2635,101.548,111.8035,132.606,120.1775,115.6195,122.9335,131.493,131.6255,121.688,130.804,151.6065,118.773,126.034,120.8135,148.1615,124.8415,123.1985,149.8575,127.6505,142.4375,154.124,154.866,136.9785,141.4305,107.2985,133.984,112.2275,139.3635,133.6395,132.5265
104,Ireland,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2277,342.9157,350.6725,287.3763,313.6094,335.2263,362.9872,352.4053,328.1674,340.3131,343.7273,307.2334,279.8648,274.7574,324.1015,248.5107,134.6258,130.8825,199.3468,182.3004,174.0006,191.4773,171.3053,199.3311,198.0999,203.7421,186.2256,196.0089,166.2279,193.9875,173.6146,,,
104,Ireland,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),kt,105.1255,108.2525,96.46,86.5225,88.2715,83.687,93.227,102.5815,98.6065,98.103,108.862,97.573,91.425,97.2815,93.068,88.3775,123.0395,116.123,124.02,133.4805,130.592,138.7805,126.5905,157.1715,132.8975,123.3045,131.122,128.79,119.356,122.0325,121.582,125.1065,102.2635,101.548,111.8035,132.606,120.1775,115.6195,122.9335,131.493,131.6255,121.688,130.804,151.6065,118.773,126.034,120.8135,148.1615,124.8415,123.1985,149.8575,127.6505,142.4375,154.124,154.866,136.9785,141.4305,107.2985,133.984,112.2275,139.3635,133.6395,132.5265
104,Ireland,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2277,342.9157,350.6725,287.3763,313.6094,335.2263,362.9872,352.4053,328.1674,340.3131,343.7273,307.2334,279.8648,274.7574,324.1015,248.5107,134.6258,130.8825,199.3468,182.3004,174.0006,191.4773,171.3053,199.3311,198.0999,203.7421,186.2256,196.0089,166.2279,193.9875,173.6146,,,
104,Ireland,5066,Burning - Crop residues,7225,Emissions (CH4),kt,0.1507,0.1372,0.1017,0.0937,0.0796,0.0574,0.083,0.0977,0.0892,0.1023,0.0982,0.0734,0.0632,0.0616,0.0481,0.0544,0.0523,0.0534,0.0528,0.0572,0.0532,0.0617,0.0637,0.0835,0.0843,0.0822,0.0615,0.0633,0.0656,0.0757,0.0926,0.0978,0.0855,0.08,0.0764,0.0926,0.1014,0.0905,0.0735,0.0842,0.0917,0.1109,0.1034,0.1109,0.1028,0.0945,0.091,0.1196,0.0913,0.084,0.1017,0.1058,0.0654,0.0773,0.0705,0.0733,0.0724,0.0626,0.0686,0.0507,0.0673,0.0968,0.0963
104,Ireland,5066,Burning - Crop residues,7230,Emissions (N2O),kt,0.0039,0.0036,0.0026,0.0024,0.0021,0.0015,0.0022,0.0025,0.0023,0.0027,0.0025,0.0019,0.0016,0.0016,0.0012,0.0014,0.0014,0.0014,0.0014,0.0015,0.0014,0.0016,0.0017,0.0022,0.0022,0.0021,0.0016,0.0016,0.0017,0.002,0.0024,0.0025,0.0022,0.0021,0.002,0.0024,0.0026,0.0023,0.0019,0.0022,0.0024,0.0029,0.0027,0.0029,0.0027,0.0025,0.0024,0.0031,0.0024,0.0022,0.0026,0.0027,0.0017,0.002,0.0018,0.0019,0.0019,0.0016,0.0018,0.0013,0.0017,0.0025,0.0025
104,Ireland,5066,Burning - Crop residues,724413,Emissions (CO2eq) from CH4 (AR5),kt,4.2196,3.8416,2.8476,2.6236,2.2288,1.6072,2.324,2.7356,2.4976,2.8644,2.7496,2.0552,1.7696,1.7248,1.3468,1.5232,1.4644,1.4952,1.4784,1.6016,1.4896,1.7276,1.7836,2.338,2.3604,2.3016,1.722,1.7724,1.8368,2.1196,2.5928,2.7384,2.394,2.24,2.1392,2.5928,2.8392,2.534,2.058,2.3576,2.5676,3.1052,2.8952,3.1052,2.8784,2.646,2.548,3.3488,2.5564,2.352,2.8476,2.9624,1.8312,2.1644,1.974,2.0524,2.0272,1.7528,1.9208,1.4196,1.8844,2.7104,2.6964
104,Ireland,5066,Burning - Crop residues,724313,Emissions (CO2eq) from N2O (AR5),kt,1.0335,0.954,0.689,0.636,0.5565,0.3975,0.583,0.6625,0.6095,0.7155,0.6625,0.5035,0.424,0.424,0.318,0.371,0.371,0.371,0.371,0.3975,0.371,0.424,0.4505,0.583,0.583,0.5565,0.424,0.424,0.4505,0.53,0.636,0.6625,0.583,0.5565,0.53,0.636,0.689,0.6095,0.5035,0.583,0.636,0.7685,0.7155,0.7685,0.7155,0.6625,0.636,0.8215,0.636,0.583,0.689,0.7155,0.4505,0.53,0.477,0.5035,0.5035,0.424,0.477,0.3445,0.4505,0.6625,0.6625
104,Ireland,5066,Burning - Crop residues,723113,Emissions (CO2eq) (AR5),kt,5.2531,4.7956,3.5366,3.2596,2.7853,2.0047,2.907,3.3981,3.1071,3.5799,3.4121,2.5587,2.1936,2.1488,1.6648,1.8942,1.8354,1.8662,1.8494,1.9991,1.8606,2.1516,2.2341,2.921,2.9434,2.8581,2.146,2.1964,2.2873,2.6496,3.2288,3.4009,2.977,2.7965,2.6692,3.2288,3.5282,3.1435,2.5615,2.9406,3.2036,3.8737,3.6107,3.8737,3.5939,3.3085,3.184,4.1703,3.1924,2.935,3.5366,3.6779,2.2817,2.6944,2.451,2.5559,2.5307,2.1768,2.3978,1.7641,2.3349,3.3729,3.3589
104,Ireland,5058,Enteric Fermentation,7225,Emissions (CH4),kt,347.8761,344.4738,351.0098,358.2475,372.8718,398.8472,407.9592,404.1826,406.4547,409.9053,422.1351,419.5718,448.7119,477.5908,479.7035,461.3844,464.062,468.4158,463.0092,464.0075,440.8267,438.565,444.8981,449.766,454.4455,452.1146,444.6295,444.6438,450.5808,469.2401,477.1275,478.9016,482.6191,483.2676,485.1193,489.0015,499.2805,512.9892,516.8485,536.1536,535.4058,530.1473,527.0512,527.3573,517.0425,514.7293,506.4379,503.671,500.778,483.0973,480.1305,499.2973,507.5792,513.3131,519.9012,541.1085,551.2489,492.2858,493.8605,494.5518,505.2363,485.6336,451.7999
104,Ireland,5058,Enteric Fermentation,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.757,445.1969,453.4726,458.7073,458.4291,462.5406,478.3886,490.2567,501.8729,490.892,470.9119,469.7495,464.4187,465.4207,464.8462,463.9543,467.593,452.1449,450.7965,442.7148,431.3203,426.1815,452.6588,457.2748,454.9293,470.1793,482.9352,499.825,511.088,498.0188,504.2096,,,
104,Ireland,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),kt,9740.5308,9645.2664,9828.2744,10030.93,10440.4104,11167.7216,11422.8576,11317.1128,11380.7316,11477.3484,11819.7828,11748.0104,12563.9332,13372.5424,13431.698,12918.7632,12993.736,13115.6424,12964.2576,12992.21,12343.1476,12279.82,12457.1468,12593.448,12724.474,12659.2088,12449.626,12450.0264,12616.2624,13138.7228,13359.57,13409.2448,13513.3348,13531.4928,13583.3404,13692.042,13979.854,14363.6976,14471.758,15012.3008,14991.3624,14844.1244,14757.4336,14766.0044,14477.19,14412.4204,14180.2612,14102.788,14021.784,13526.7244,13443.654,13980.3244,14212.2176,14372.7668,14557.2336,15151.038,15434.9692,13784.0024,13828.094,13847.4504,14146.6164,13597.7408,12650.3972
104,Ireland,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12201.196,12465.5141,12697.2329,12843.804,12836.0136,12951.1372,13394.8799,13727.1872,14052.4417,13744.9773,13185.5344,13152.9872,13003.7232,13031.7788,13015.6928,12990.7191,13092.6045,12660.056,12622.3034,12396.0154,12076.9684,11933.0824,12674.4461,12803.6934,12738.0216,13165.0193,13522.1861,13995.1011,14310.463,13944.5254,14117.8689,,,
104,Ireland,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),kt,9740.5308,9645.2664,9828.2744,10030.93,10440.4104,11167.7216,11422.8576,11317.1128,11380.7316,11477.3484,11819.7828,11748.0104,12563.9332,13372.5424,13431.698,12918.7632,12993.736,13115.6424,12964.2576,12992.21,12343.1476,12279.82,12457.1468,12593.448,12724.474,12659.2088,12449.626,12450.0264,12616.2624,13138.7228,13359.57,13409.2448,13513.3348,13531.4928,13583.3404,13692.042,13979.854,14363.6976,14471.758,15012.3008,14991.3624,14844.1244,14757.4336,14766.0044,14477.19,14412.4204,14180.2612,14102.788,14021.784,13526.7244,13443.654,13980.3244,14212.2176,14372.7668,14557.2336,15151.038,15434.9692,13784.0024,13828.094,13847.4504,14146.6164,13597.7408,12650.3972
