Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021
104,Ireland,2945,Offals,664,Food supply (kcal/capita/day),kcal/cap/d,33.0,20.0,14.0,11.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0,24.0
104,Ireland,2945,Offals,661,Food supply (kcal),million Kcal,53714.32,33288.29,22731.82,18869.06,11126.63,13105.48,12686.08,12386.09,12842.84,10855.92,8151.27,44468.63
104,Ireland,2945,Offals,674,Protein supply quantity (g/capita/day),g/cap/d,3.84,2.44,1.73,1.4,0.8,0.95,0.89,0.87,0.89,0.74,0.57,3.1
104,Ireland,2945,Offals,671,Protein supply quantity (t),t,6335.38,4051.27,2886.51,2342.63,1352.79,1614.32,1531.19,1511.65,1573.84,1325.29,1037.35,5639.85
104,Ireland,2945,Offals,684,Fat supply quantity (g/capita/day),g/cap/d,1.84,1.09,0.71,0.6,0.34,0.4,0.39,0.37,0.38,0.32,0.23,1.28
104,Ireland,2945,Offals,681,Fat supply quantity (t),t,3045.57,1805.45,1179.57,1002.8,580.34,677.66,663.51,644.81,666.97,565.46,415.38,2323.16
104,Ireland,2946,Animal fats,5511,Production,1000 t,288.0,302.0,293.0,307.0,342.0,365.0,381.0,419.0,420.0,437.0,461.0,459.0
104,Ireland,2946,Animal fats,5611,Import Quantity,1000 t,33.0,34.0,46.0,46.0,61.0,85.0,84.0,80.0,74.0,98.0,111.0,101.0
104,Ireland,2946,Animal fats,5072,Stock Variation,1000 t,0.0,-32.0,-8.0,-13.0,22.0,19.0,6.0,19.0,29.0,21.0,7.0,3.0
104,Ireland,2946,Animal fats,5911,Export Quantity,1000 t,180.0,237.0,233.0,241.0,265.0,305.0,336.0,342.0,347.0,387.0,430.0,415.0
104,Ireland,2946,Animal fats,5301,Domestic supply quantity,1000 t,140.0,131.0,114.0,125.0,117.0,126.0,122.0,137.0,119.0,127.0,135.0,142.0
104,Ireland,2946,Animal fats,5521,Feed,1000 t,4.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
104,Ireland,2946,Animal fats,5123,Losses,1000 t,,,,,5.0,4.0,5.0,5.0,6.0,6.0,7.0,6.0
104,Ireland,2946,Animal fats,5154,Other uses (non-food),1000 t,71.0,67.0,50.0,53.0,65.0,51.0,50.0,48.0,55.0,80.0,86.0,109.0
104,Ireland,2946,Animal fats,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
104,Ireland,2946,Animal fats,5170,Residuals,1000 t,13.0,9.0,6.0,15.0,-15.0,11.0,6.0,14.0,16.0,4.0,7.0,-2.0
104,Ireland,2946,Animal fats,5142,Food,1000 t,52.0,52.0,57.0,57.0,62.0,60.0,60.0,65.0,41.0,37.0,35.0,28.0
104,Ireland,2946,Animal fats,645,Food supply quantity (kg/capita/yr),kg,11.6,11.34,12.54,12.36,13.51,12.82,12.77,13.56,8.49,7.51,7.05,5.66
104,Ireland,2946,Animal fats,664,Food supply (kcal/capita/day),kcal/cap/d,167.0,173.0,180.0,173.0,195.0,189.0,191.0,201.0,165.0,143.0,144.0,149.0
104,Ireland,2946,Animal fats,661,Food supply (kcal),million Kcal,276439.75,286533.0,299721.92,289736.7,329609.73,321644.85,328924.87,350098.59,291188.14,256280.81,259447.87,270716.3
104,Ireland,2946,Animal fats,674,Protein supply quantity (g/capita/day),g/cap/d,0.46,0.48,0.47,0.46,0.58,0.51,0.48,0.48,0.32,0.42,0.39,0.3
104,Ireland,2946,Animal fats,671,Protein supply quantity (t),t,756.52,793.58,781.23,762.71,984.47,863.34,817.93,840.97,559.65,743.05,711.88,547.21
104,Ireland,2946,Animal fats,684,Fat supply quantity (g/capita/day),g/cap/d,18.1,18.66,19.47,18.72,21.13,20.48,20.75,21.81,18.09,15.61,15.69,16.39
104,Ireland,2946,Animal fats,681,Fat supply quantity (t),t,29883.53,30959.99,32445.94,31353.6,35646.67,34874.14,35709.54,37988.81,31922.62,27902.36,28320.27,29825.99
104,Ireland,2949,Eggs,5511,Production,1000 t,45.0,46.0,47.0,47.0,48.0,49.0,52.0,54.0,45.0,54.0,54.0,55.0
104,Ireland,2949,Eggs,5611,Import Quantity,1000 t,20.0,19.0,22.0,21.0,24.0,23.0,22.0,23.0,27.0,28.0,30.0,19.0
104,Ireland,2949,Eggs,5072,Stock Variation,1000 t,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
104,Ireland,2949,Eggs,5911,Export Quantity,1000 t,4.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,11.0
104,Ireland,2949,Eggs,5301,Domestic supply quantity,1000 t,61.0,59.0,61.0,61.0,65.0,64.0,66.0,70.0,65.0,73.0,74.0,63.0
104,Ireland,2949,Eggs,5527,Seed,1000 t,7.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0
104,Ireland,2949,Eggs,5123,Losses,1000 t,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
104,Ireland,2949,Eggs,5154,Other uses (non-food),1000 t,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
104,Ireland,2949,Eggs,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
104,Ireland,2949,Eggs,5170,Residuals,1000 t,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Ireland,2949,Eggs,5142,Food,1000 t,49.0,49.0,50.0,51.0,54.0,53.0,54.0,58.0,55.0,61.0,62.0,50.0
104,Ireland,2949,Eggs,645,Food supply quantity (kg/capita/yr),kg,10.81,10.85,10.85,11.11,11.7,11.36,11.43,12.2,11.34,12.36,12.45,10.11
104,Ireland,2949,Eggs,664,Food supply (kcal/capita/day),kcal/cap/d,32.0,32.0,32.0,32.0,35.0,33.0,33.0,36.0,31.0,34.0,35.0,29.0
104,Ireland,2949,Eggs,661,Food supply (kcal),million Kcal,53400.82,53003.43,52551.21,54304.8,58686.31,56679.3,57372.58,61833.62,55007.47,61475.17,62624.33,52412.28
104,Ireland,2949,Eggs,674,Protein supply quantity (g/capita/day),g/cap/d,2.85,2.79,2.74,2.81,3.01,2.87,2.88,3.06,2.64,2.93,2.94,2.53
104,Ireland,2949,Eggs,671,Protein supply quantity (t),t,4708.73,4633.64,4563.66,4712.22,5074.76,4880.39,4952.19,5330.04,4659.53,5231.15,5312.82,4602.39
104,Ireland,2949,Eggs,684,Fat supply quantity (g/capita/day),g/cap/d,2.24,2.22,2.2,2.26,2.43,2.33,2.33,2.48,2.19,2.41,2.43,2.0
104,Ireland,2949,Eggs,681,Fat supply quantity (t),t,3706.98,3688.75,3665.25,3789.81,4102.97,3967.0,4010.85,4324.21,3864.21,4311.91,4395.97,3640.3
104,Ireland,2948,Milk - Excluding Butter,5511,Production,1000 t,5327.0,5537.0,5388.0,5584.0,5816.0,6585.0,6851.0,7478.0,7810.0,8245.0,8561.0,9040.0
104,Ireland,2948,Milk - Excluding Butter,5611,Import Quantity,1000 t,1443.0,1679.0,1733.0,2030.0,2788.0,2770.0,2525.0,2829.0,3267.0,3072.0,2757.0,2208.0
104,Ireland,2948,Milk - Excluding Butter,5072,Stock Variation,1000 t,0.0,0.0,0.0,0.0,89.0,122.0,68.0,7.0,37.0,160.0,8.0,75.0
104,Ireland,2948,Milk - Excluding Butter,5911,Export Quantity,1000 t,2755.0,2977.0,2969.0,3101.0,2914.0,3028.0,3264.0,3600.0,3480.0,3265.0,3180.0,2834.0
104,Ireland,2948,Milk - Excluding Butter,5301,Domestic supply quantity,1000 t,4015.0,4239.0,4152.0,4512.0,5601.0,6206.0,6044.0,6700.0,7560.0,7892.0,8131.0,8339.0
104,Ireland,2948,Milk - Excluding Butter,5521,Feed,1000 t,115.0,64.0,79.0,226.0,558.0,369.0,171.0,105.0,113.0,440.0,398.0,297.0
104,Ireland,2948,Milk - Excluding Butter,5123,Losses,1000 t,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,
104,Ireland,2948,Milk - Excluding Butter,5131,Processing,1000 t,2837.0,3108.0,3185.0,3255.0,3845.0,4446.0,4788.0,4996.0,5827.0,6408.0,6502.0,6479.0
104,Ireland,2948,Milk - Excluding Butter,5154,Other uses (non-food),1000 t,5.0,4.0,5.0,10.0,7.0,6.0,5.0,10.0,9.0,2.0,0.0,0.0
104,Ireland,2948,Milk - Excluding Butter,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
104,Ireland,2948,Milk - Excluding Butter,5170,Residuals,1000 t,69.0,11.0,30.0,39.0,132.0,170.0,66.0,15.0,2.0,-9.0,-6.0,-14.0
104,Ireland,2948,Milk - Excluding Butter,5142,Food,1000 t,989.0,1050.0,852.0,983.0,1060.0,1215.0,1013.0,1573.0,1610.0,1051.0,1236.0,1577.0
104,Ireland,2948,Milk - Excluding Butter,645,Food supply quantity (kg/capita/yr),kg,218.66,231.05,186.66,214.19,229.28,260.46,214.9,329.6,332.92,214.71,249.9,316.31
104,Ireland,2948,Milk - Excluding Butter,664,Food supply (kcal/capita/day),kcal/cap/d,377.0,376.0,330.0,372.0,414.0,458.0,410.0,534.0,543.0,542.0,589.0,704.0
104,Ireland,2948,Milk - Excluding Butter,661,Food supply (kcal),million Kcal,622377.95,623797.05,549999.21,623876.1,699093.16,780188.28,706374.06,930008.94,958867.06,968591.85,1063540.92,1280989.76
104,Ireland,2948,Milk - Excluding Butter,674,Protein supply quantity (g/capita/day),g/cap/d,21.65,23.27,21.1,23.71,26.74,29.11,25.09,32.86,33.86,29.1,31.99,38.4
104,Ireland,2948,Milk - Excluding Butter,671,Protein supply quantity (t),t,35757.14,38590.91,35160.98,39712.27,45120.86,49570.04,43190.44,57235.75,59742.06,52011.82,57760.62,69899.25
104,Ireland,2948,Milk - Excluding Butter,684,Fat supply quantity (g/capita/day),g/cap/d,21.17,20.95,16.68,19.12,20.83,24.01,20.99,30.73,31.22,23.52,27.65,35.01
104,Ireland,2948,Milk - Excluding Butter,681,Fat supply quantity (t),t,34966.35,34755.64,27790.39,32018.27,35138.07,40889.3,36131.59,53517.46,55084.97,42026.11,49922.76,63712.4
104,Ireland,2928,Miscellaneous,5611,Import Quantity,1000 t,145.0,142.0,120.0,113.0,128.0,138.0,136.0,173.0,185.0,194.0,189.0,156.0
104,Ireland,2928,Miscellaneous,5072,Stock Variation,1000 t,,,,,23.0,40.0,28.0,38.0,16.0,0.0,22.0,-30.0
104,Ireland,2928,Miscellaneous,5911,Export Quantity,1000 t,162.0,172.0,180.0,206.0,233.0,255.0,240.0,249.0,242.0,249.0,229.0,209.0
104,Ireland,2928,Miscellaneous,5301,Domestic supply quantity,1000 t,-16.0,-29.0,-59.0,-92.0,-127.0,-156.0,-131.0,-114.0,-73.0,-54.0,-62.0,-23.0
104,Ireland,2928,Miscellaneous,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
104,Ireland,2928,Miscellaneous,5170,Residuals,1000 t,-16.0,-29.0,-59.0,-92.0,-127.0,-156.0,-150.0,-141.0,-131.0,-127.0,-125.0,-83.0
104,Ireland,2928,Miscellaneous,5142,Food,1000 t,,,,,,,19.0,28.0,57.0,73.0,62.0,60.0
104,Ireland,2928,Miscellaneous,645,Food supply quantity (kg/capita/yr),kg,,,,,,,3.93,5.76,11.88,14.84,12.61,12.02
104,Ireland,2928,Miscellaneous,664,Food supply (kcal/capita/day),kcal/cap/d,,,,,,,12.0,17.0,36.0,45.0,38.0,36.0
104,Ireland,2928,Miscellaneous,661,Food supply (kcal),million Kcal,,,,,,,20375.28,30254.85,63199.16,79933.69,68622.94,65916.51
104,Ireland,2928,Miscellaneous,674,Protein supply quantity (g/capita/day),g/cap/d,,,,,,,0.72,1.06,2.18,2.72,2.32,2.21
104,Ireland,2928,Miscellaneous,671,Protein supply quantity (t),t,,,,,,,1241.04,1842.8,3849.4,4868.69,4179.76,4014.91
104,Ireland,2928,Miscellaneous,684,Fat supply quantity (g/capita/day),g/cap/d,,,,,,,0.12,0.17,0.36,0.45,0.38,0.36
104,Ireland,2928,Miscellaneous,681,Fat supply quantity (t),t,,,,,,,203.75,302.55,631.99,799.34,686.23,659.17
106,Italy,2501,Population,511,Total Population - Both sexes,1000 No,59822.45,60025.95,60190.15,60312.6,60322.79,60232.91,60118.63,60004.03,59877.43,59727.93,59500.58,59240.33
106,Italy,2501,Population,5301,Domestic supply quantity,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Italy,2901,Grand Total,664,Food supply (kcal/capita/day),kcal/cap/d,3675.0,3668.0,3660.0,3659.0,3533.0,3539.0,3541.0,3552.0,3549.0,3648.0,3688.0,3733.0
106,Italy,2901,Grand Total,661,Food supply (kcal),million Kcal,80244295.36,80358379.49,80416720.87,80542577.97,77780692.76,77814880.21,77705084.56,77786498.66,77573016.92,79533597.85,80088740.71,80711012.86
106,Italy,2901,Grand Total,674,Protein supply quantity (g/capita/day),g/cap/d,121.48,119.59,118.64,117.89,113.46,112.36,111.4,113.18,114.09,115.63,115.08,118.02
106,Italy,2901,Grand Total,671,Protein supply quantity (t),t,2652457.84,2620127.03,2606372.48,2595141.24,2498220.98,2470281.73,2444491.35,2478762.72,2493487.79,2520856.24,2499299.68,2551821.05
106,Italy,2901,Grand Total,684,Fat supply quantity (g/capita/day),g/cap/d,162.73,163.83,163.75,160.25,153.09,150.64,151.69,152.13,151.46,157.29,162.01,160.59
106,Italy,2901,Grand Total,681,Fat supply quantity (t),t,3553185.97,3589340.15,3597574.77,3527691.14,3370691.74,3311850.3,3328623.46,3331968.83,3310175.05,3428962.85,3518529.49,3472411.99
106,Italy,2905,Cereals - Excluding Beer,5511,Production,1000 t,18581.0,19612.0,18685.0,18286.0,19480.0,17795.0,18363.0,16390.0,16452.0,16439.0,17001.0,16625.0
106,Italy,2905,Cereals - Excluding Beer,5611,Import Quantity,1000 t,13173.0,13892.0,12061.0,13267.0,15902.0,14818.0,16141.0,17082.0,17493.0,17470.0,17923.0,16497.0
106,Italy,2905,Cereals - Excluding Beer,5072,Stock Variation,1000 t,511.0,695.0,-2072.0,-1430.0,645.0,91.0,1359.0,-330.0,-325.0,-217.0,47.0,-391.0
106,Italy,2905,Cereals - Excluding Beer,5911,Export Quantity,1000 t,5349.0,5574.0,5264.0,5313.0,5558.0,5688.0,5771.0,6371.0,5963.0,5861.0,6600.0,6492.0
106,Italy,2905,Cereals - Excluding Beer,5301,Domestic supply quantity,1000 t,25893.0,27234.0,27554.0,27671.0,29178.0,26834.0,27374.0,27431.0,28309.0,28265.0,28276.0,27021.0
106,Italy,2905,Cereals - Excluding Beer,5521,Feed,1000 t,13595.0,14799.0,15019.0,15092.0,16691.0,13967.0,14287.0,14349.0,15209.0,15079.0,15265.0,13899.0
106,Italy,2905,Cereals - Excluding Beer,5527,Seed,1000 t,551.0,508.0,492.0,507.0,496.0,512.0,542.0,488.0,501.0,729.0,775.0,723.0
106,Italy,2905,Cereals - Excluding Beer,5123,Losses,1000 t,57.0,58.0,92.0,60.0,112.0,112.0,118.0,111.0,112.0,328.0,334.0,315.0
106,Italy,2905,Cereals - Excluding Beer,5131,Processing,1000 t,1670.0,1860.0,1814.0,1716.0,1711.0,1816.0,2027.0,2092.0,2134.0,1860.0,1945.0,2005.0
106,Italy,2905,Cereals - Excluding Beer,5154,Other uses (non-food),1000 t,423.0,377.0,381.0,409.0,416.0,423.0,439.0,452.0,541.0,794.0,858.0,847.0
106,Italy,2905,Cereals - Excluding Beer,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
106,Italy,2905,Cereals - Excluding Beer,5170,Residuals,1000 t,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-32.0,-39.0,-149.0
106,Italy,2905,Cereals - Excluding Beer,5142,Food,1000 t,9598.0,9632.0,9755.0,9881.0,9753.0,10005.0,9961.0,9939.0,9812.0,9506.0,9137.0,9380.0
106,Italy,2905,Cereals - Excluding Beer,645,Food supply quantity (kg/capita/yr),kg,160.44,160.46,162.08,163.83,161.68,166.1,165.7,165.64,163.88,159.15,153.56,158.34
106,Italy,2905,Cereals - Excluding Beer,664,Food supply (kcal/capita/day),kcal/cap/d,1093.0,1095.0,1108.0,1120.0,1105.0,1135.0,1133.0,1133.0,1120.0,1090.0,1054.0,1090.0
106,Italy,2905,Cereals - Excluding Beer,661,Food supply (kcal),million Kcal,23874648.98,23999941.8,24338831.39,24661323.06,24331139.94,24961875.1,24868043.68,24817650.11,24484443.75,23765346.62,22893023.85,23564086.93
106,Italy,2905,Cereals - Excluding Beer,674,Protein supply quantity (g/capita/day),g/cap/d,33.44,33.53,33.94,34.26,33.95,34.74,34.66,34.64,34.23,33.31,32.25,33.26
106,Italy,2905,Cereals - Excluding Beer,671,Protein supply quantity (t),t,730156.61,734697.67,745748.94,754304.39,747456.45,763680.17,760639.66,758590.77,748042.46,726107.65,700292.03,719133.96
106,Italy,2905,Cereals - Excluding Beer,684,Fat supply quantity (g/capita/day),g/cap/d,5.33,5.35,5.44,5.5,5.45,5.61,5.61,5.63,5.55,5.41,5.28,5.58
106,Italy,2905,Cereals - Excluding Beer,681,Fat supply quantity (t),t,116304.05,117144.25,119476.79,121184.88,120098.08,123243.02,123168.53,123304.73,121320.43,117926.66,114691.95,120571.24
106,Italy,2907,Starchy Roots,5511,Production,1000 t,1567.0,1557.0,1491.0,1279.0,1372.0,1377.0,1381.0,1355.0,1315.0,1338.0,1435.0,1362.0
106,Italy,2907,Starchy Roots,5611,Import Quantity,1000 t,1622.0,1552.0,1539.0,1607.0,1543.0,1684.0,1692.0,1725.0,1783.0,1798.0,1652.0,1771.0
106,Italy,2907,Starchy Roots,5072,Stock Variation,1000 t,35.0,40.0,62.0,-122.0,-65.0,49.0,62.0,87.0,109.0,57.0,18.0,0.0
106,Italy,2907,Starchy Roots,5911,Export Quantity,1000 t,200.0,171.0,142.0,173.0,131.0,131.0,184.0,165.0,131.0,153.0,120.0,95.0
106,Italy,2907,Starchy Roots,5301,Domestic supply quantity,1000 t,2954.0,2898.0,2827.0,2833.0,2850.0,2881.0,2827.0,2828.0,2858.0,2926.0,2949.0,3038.0
106,Italy,2907,Starchy Roots,5521,Feed,1000 t,52.0,50.0,50.0,43.0,46.0,45.0,43.0,41.0,43.0,32.0,43.0,33.0
106,Italy,2907,Starchy Roots,5527,Seed,1000 t,159.0,151.0,151.0,138.0,140.0,140.0,140.0,138.0,134.0,88.0,86.0,86.0
106,Italy,2907,Starchy Roots,5123,Losses,1000 t,45.0,43.0,43.0,39.0,46.0,47.0,47.0,46.0,44.0,46.0,47.0,46.0
106,Italy,2907,Starchy Roots,5131,Processing,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
106,Italy,2907,Starchy Roots,5154,Other uses (non-food),1000 t,189.0,226.0,169.0,196.0,186.0,200.0,188.0,208.0,218.0,215.0,136.0,162.0
106,Italy,2907,Starchy Roots,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
106,Italy,2907,Starchy Roots,5170,Residuals,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Italy,2907,Starchy Roots,5142,Food,1000 t,2508.0,2429.0,2413.0,2417.0,2433.0,2449.0,2409.0,2395.0,2420.0,2547.0,2636.0,2711.0
106,Italy,2907,Starchy Roots,645,Food supply quantity (kg/capita/yr),kg,41.93,40.46,40.09,40.08,40.33,40.66,40.08,39.91,40.41,42.64,44.31,45.77
106,Italy,2907,Starchy Roots,664,Food supply (kcal/capita/day),kcal/cap/d,72.0,69.0,69.0,69.0,69.0,70.0,69.0,68.0,69.0,73.0,76.0,78.0
106,Italy,2907,Starchy Roots,661,Food supply (kcal),million Kcal,1570504.47,1518744.83,1509155.11,1512532.7,1521500.49,1534492.82,1509488.42,1499788.2,1516576.21,1588674.61,1644897.28,1691927.51
106,Italy,2907,Starchy Roots,674,Protein supply quantity (g/capita/day),g/cap/d,1.67,1.61,1.6,1.59,1.6,1.61,1.59,1.58,1.6,1.68,1.7,1.75
106,Italy,2907,Starchy Roots,671,Protein supply quantity (t),t,36497.84,35240.22,35072.22,35101.02,35329.08,35445.97,34783.39,34507.89,34877.99,36623.86,36815.35,37823.54
106,Italy,2907,Starchy Roots,684,Fat supply quantity (g/capita/day),g/cap/d,0.24,0.24,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.26,0.26,0.28
106,Italy,2907,Starchy Roots,681,Fat supply quantity (t),t,5230.22,5179.94,5098.86,5108.24,5183.14,5206.34,5172.65,5149.97,5164.97,5686.37,5743.45,5971.12
106,Italy,2908,Sugar Crops,5511,Production,1000 t,3550.0,3548.0,2492.0,2159.0,3784.0,2184.0,2046.0,2454.0,1941.0,1779.0,1831.0,1511.0
106,Italy,2908,Sugar Crops,5611,Import Quantity,1000 t,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
106,Italy,2908,Sugar Crops,5072,Stock Variation,1000 t,0.0,0.0,0.0,0.0,309.0,12.0,122.0,112.0,32.0,-300.0,-43.0,-85.0
106,Italy,2908,Sugar Crops,5911,Export Quantity,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Italy,2908,Sugar Crops,5301,Domestic supply quantity,1000 t,3551.0,3549.0,2494.0,2161.0,3477.0,2174.0,1925.0,2342.0,1910.0,2080.0,1874.0,1596.0
106,Italy,2908,Sugar Crops,5521,Feed,1000 t,4.0,5.0,4.0,6.0,7.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0
106,Italy,2908,Sugar Crops,5123,Losses,1000 t,46.0,46.0,20.0,20.0,38.0,22.0,21.0,25.0,20.0,18.0,18.0,15.0
106,Italy,2908,Sugar Crops,5131,Processing,1000 t,3501.0,3498.0,2470.0,2135.0,3432.0,2148.0,1901.0,2313.0,1887.0,2059.0,1853.0,1579.0
106,Italy,2908,Sugar Crops,5154,Other uses (non-food),1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Italy,2908,Sugar Crops,5170,Residuals,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Italy,2909,Sugar & Sweeteners,5511,Production,1000 t,1455.0,1222.0,1213.0,1072.0,1019.0,775.0,774.0,878.0,826.0,732.0,713.0,657.0
106,Italy,2909,Sugar & Sweeteners,5611,Import Quantity,1000 t,1782.0,2093.0,2177.0,2116.0,2160.0,1994.0,2119.0,2211.0,2253.0,2350.0,2207.0,2304.0
106,Italy,2909,Sugar & Sweeteners,5072,Stock Variation,1000 t,131.0,268.0,274.0,-31.0,275.0,-58.0,1.0,119.0,45.0,174.0,124.0,43.0
106,Italy,2909,Sugar & Sweeteners,5911,Export Quantity,1000 t,404.0,401.0,412.0,491.0,429.0,475.0,497.0,528.0,498.0,431.0,511.0,556.0
106,Italy,2909,Sugar & Sweeteners,5301,Domestic supply quantity,1000 t,2702.0,2646.0,2704.0,2729.0,2475.0,2352.0,2395.0,2441.0,2536.0,2477.0,2284.0,2362.0
106,Italy,2909,Sugar & Sweeteners,5521,Feed,1000 t,53.0,52.0,59.0,67.0,62.0,45.0,51.0,63.0,53.0,61.0,54.0,58.0
106,Italy,2909,Sugar & Sweeteners,5123,Losses,1000 t,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
106,Italy,2909,Sugar & Sweeteners,5131,Processing,1000 t,165.0,161.0,183.0,208.0,193.0,144.0,161.0,196.0,185.0,191.0,173.0,187.0
106,Italy,2909,Sugar & Sweeteners,5154,Other uses (non-food),1000 t,191.0,191.0,171.0,184.0,243.0,194.0,213.0,216.0,284.0,199.0,56.0,62.0
106,Italy,2909,Sugar & Sweeteners,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
106,Italy,2909,Sugar & Sweeteners,5170,Residuals,1000 t,476.0,374.0,372.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0,-43.0
106,Italy,2909,Sugar & Sweeteners,5142,Food,1000 t,1817.0,1868.0,1919.0,1959.0,1977.0,1967.0,1969.0,1966.0,2013.0,2025.0,2041.0,2098.0
106,Italy,2909,Sugar & Sweeteners,645,Food supply quantity (kg/capita/yr),kg,30.38,31.11,31.89,32.48,32.77,32.66,32.75,32.76,33.62,33.9,34.31,35.41
106,Italy,2909,Sugar & Sweeteners,664,Food supply (kcal/capita/day),kcal/cap/d,299.0,307.0,315.0,322.0,324.0,323.0,325.0,326.0,333.0,339.0,338.0,347.0
106,Italy,2909,Sugar & Sweeteners,661,Food supply (kcal),million Kcal,6521478.94,6722369.93,6924799.96,7089619.84,7136722.72,7100312.03,7125645.07,7139913.09,7277572.71,7392244.02,7350219.09,7497315.72
106,Italy,2909,Sugar & Sweeteners,674,Protein supply quantity (g/capita/day),g/cap/d,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02
106,Italy,2909,Sugar & Sweeteners,671,Protein supply quantity (t),t,614.98,698.92,703.33,614.38,671.49,528.82,464.43,418.41,507.02,518.17,547.12,532.71
106,Italy,2909,Sugar & Sweeteners,684,Fat supply quantity (g/capita/day),g/cap/d,0.1,0.09,0.1,0.08,0.09,0.07,0.07,0.06,0.06,0.06,0.05,0.03
106,Italy,2909,Sugar & Sweeteners,681,Fat supply quantity (t),t,2132.14,2054.53,2115.08,1754.38,1975.54,1431.42,1527.8,1280.24,1337.35,1233.32,1095.49,552.04
106,Italy,2911,Pulses,5511,Production,1000 t,178.0,143.0,165.0,145.0,142.0,157.0,196.0,208.0,234.0,246.0,237.0,206.0
106,Italy,2911,Pulses,5611,Import Quantity,1000 t,338.0,319.0,289.0,308.0,323.0,325.0,326.0,404.0,419.0,395.0,515.0,526.0
106,Italy,2911,Pulses,5072,Stock Variation,1000 t,0.0,0.0,0.0,0.0,-4.0,11.0,27.0,84.0,112.0,36.0,15.0,-11.0
106,Italy,2911,Pulses,5911,Export Quantity,1000 t,26.0,24.0,19.0,16.0,20.0,23.0,28.0,27.0,20.0,24.0,31.0,26.0
106,Italy,2911,Pulses,5301,Domestic supply quantity,1000 t,489.0,439.0,434.0,437.0,449.0,449.0,467.0,501.0,522.0,581.0,706.0,717.0
106,Italy,2911,Pulses,5521,Feed,1000 t,119.0,117.0,96.0,68.0,110.0,108.0,120.0,154.0,171.0,200.0,234.0,203.0
106,Italy,2911,Pulses,5527,Seed,1000 t,19.0,19.0,18.0,17.0,16.0,18.0,21.0,22.0,25.0,23.0,24.0,23.0
106,Italy,2911,Pulses,5123,Losses,1000 t,12.0,12.0,12.0,11.0,6.0,6.0,8.0,8.0,9.0,9.0,11.0,10.0
106,Italy,2911,Pulses,5171,Tourist consumption,1000 t,0.0,0.0,0.0,0.0,,,,,,,,
106,Italy,2911,Pulses,5170,Residuals,1000 t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Italy,2911,Pulses,5142,Food,1000 t,339.0,291.0,309.0,341.0,317.0,316.0,317.0,317.0,316.0,349.0,436.0,482.0
106,Italy,2911,Pulses,645,Food supply quantity (kg/capita/yr),kg,5.67,4.85,5.13,5.66,5.26,5.25,5.28,5.28,5.27,5.84,7.33,8.13
106,Italy,2911,Pulses,664,Food supply (kcal/capita/day),kcal/cap/d,50.0,43.0,45.0,50.0,46.0,46.0,46.0,46.0,46.0,51.0,65.0,72.0
